timestamp,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,raw_action_7,raw_action_8,raw_action_9,raw_action_10,raw_action_11
0.0,-0.43874982,-0.0286858,1.8416688,1.4138086,0.6699541,2.518064,-0.77067745,-0.049055845,-0.15235981,0.7293154,-0.113028586,1.8577945
0.02,-0.8427536,-0.7479469,3.140676,1.5567172,0.69483536,5.344943,-1.4116421,-3.705546,-0.12752244,1.7569605,-1.4307752,1.1875241
0.04,1.2500212,-1.709731,2.3658655,-0.17509156,-1.1255654,7.190907,-0.6648054,-5.9613976,0.25663793,1.4171903,-1.1310688,0.61606777
0.06,2.7096243,-2.3601117,3.8686836,-0.19156256,-2.6137261,8.083891,-1.8958025,-7.404341,3.4576786,-1.8997532,-2.0923593,0.20731454
0.08,3.0024624,-2.3364007,4.4003477,-0.9725864,-2.4785411,8.343493,-0.21771733,-6.7210865,6.1694613,-0.88857055,-3.0802727,1.4689738
0.1,2.5536244,-2.1726842,4.5765047,0.07589511,-3.0333502,8.692364,-0.92484206,-7.7995825,6.992942,-0.751233,-2.4341848,0.6532461
0.12000000000000001,2.8015954,-2.8445482,4.421646,-0.4427714,-2.3471131,9.22756,-0.37003702,-7.4178286,6.3426614,-2.1401832,-3.321944,0.28589678
0.14,1.8010418,-2.0170116,4.0182867,0.28320655,-2.7740173,8.517349,0.021496579,-7.4991617,7.7438507,-2.2024963,-3.4713395,0.6568121
0.16,2.007819,-2.874749,3.541411,0.3232647,-2.7786982,7.8366294,0.44288826,-7.874235,8.420851,-3.2104192,-3.5048382,0.8893003
0.18,1.4899137,-2.1397734,4.0245953,0.42240342,-3.1277535,8.481796,1.244347,-8.461779,9.501824,-3.2282078,-3.8301444,1.2618752
0.19999999999999998,1.3911829,-2.5354905,3.0631618,0.4191235,-3.0667007,7.9244156,1.3215978,-8.443064,9.186523,-3.5936534,-3.5322204,1.1734587
0.21999999999999997,1.0853558,-2.2514555,3.558315,0.44973114,-3.4644628,8.196689,1.2513833,-8.611076,9.78252,-3.4230056,-4.018357,1.4467431
0.23999999999999996,0.9250703,-1.9649912,3.1945026,0.41390035,-3.372054,7.9531446,1.2906923,-8.434729,9.722813,-3.3512514,-3.6974254,1.2847286
0.25999999999999995,1.7129477,-3.0202484,3.920966,-0.8534529,-2.5247781,8.883606,-2.5202823,-8.24722,11.392573,-2.6124978,-4.447752,0.082504034
0.27999999999999997,1.6584404,-2.4311385,3.407017,-1.263802,-2.7713373,7.46068,-3.332203,-6.8919296,10.677655,-1.0707446,-4.7065816,1.0928805
0.3,5.7796397,-10.883979,9.557626,5.3438816,-9.3398285,6.035538,-0.6366017,-18.156822,13.338508,-0.65014684,-2.021677,2.3968701
0.32,5.8353724,-4.2219715,4.9619565,1.5426512,-4.955552,7.895974,-3.781847,-10.980306,11.360604,-3.5322013,-5.3358655,0.92050445
0.34,2.902466,-3.6724174,5.8411264,-0.689343,-4.2433233,8.466158,-3.4465437,-10.984188,11.938173,-2.637303,-6.088634,0.022949217
0.36000000000000004,1.6259729,-2.8614578,5.5834894,-0.78769624,-3.940772,8.818001,-2.4764533,-10.755661,11.625822,-2.5217865,-5.644272,0.59994686
0.38000000000000006,0.65810066,-2.7977564,3.6434498,-1.2207541,-2.6936665,6.835606,-1.9538702,-10.144402,10.002545,-2.4290652,-4.2248716,2.0614266
0.4000000000000001,1.4365772,-2.77323,4.1816387,-1.1559904,-3.3238957,7.3733,-1.1979941,-7.9889727,9.996676,-2.9422812,-4.9802346,1.726572
0.4200000000000001,1.2998708,-2.9732146,3.2288945,-0.3262314,-2.615356,6.955996,-1.1713381,-7.279541,10.053384,-2.4472923,-3.1806886,1.1910532
0.4400000000000001,0.87962586,-3.0368512,3.4247663,-0.4749343,-2.411862,7.000211,-1.476536,-6.897953,10.405967,-1.7854012,-4.303171,1.7214274
0.46000000000000013,1.1929985,-2.9663491,3.7820137,-0.59434676,-2.6433537,7.3194647,-1.384047,-7.415962,10.773047,-2.1899188,-3.6608446,1.4896255
0.48000000000000015,1.0522454,-2.8790507,3.7210567,-0.49257883,-2.4029546,6.8018236,-1.1577849,-6.9635572,10.458577,-2.1998386,-4.1851635,1.6268103
0.5000000000000001,1.1799543,-2.8791113,3.5425153,-0.43124458,-2.4663181,6.7146187,-1.107419,-6.948683,10.320943,-2.121197,-3.392221,1.4269254
0.5200000000000001,1.0158246,-2.7587597,4.0600266,-1.0157166,-2.330468,6.357001,-1.7135441,-6.7536073,10.23462,-1.8030257,-3.5940142,1.1228774
