timestamp,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45,obs_46,obs_47,obs_48,obs_49,obs_50,obs_51,obs_52,obs_53,obs_54,obs_55,obs_56,obs_57,obs_58,obs_59,obs_60,obs_61,obs_62,obs_63,obs_64
0.0,0.08798031,0.014007051,-19.563538,-0.0126686,-0.0494292,0.005848687,0.047330856,0.030960077,-0.038338304,0.0,0.0,0.0,0.0,-0.0070065097,0.99229234,-1.7925544,-0.0007935523,0.9998886,-1.8074658,-0.0037828381,0.99704576,-1.8071518,0.0020450298,1.0000341,-1.7959105,0.007918446,-0.042208076,-0.06869474,0.050166648,0.04749521,-0.009047703,-0.003611281,0.016709404,0.07158628,-0.026058909,-0.015139512,0.05668142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4658548,-0.24582666,0.18020275,-0.49489698,-0.18134314,0.074123375,-0.36371624,-0.13190876,-0.46749622,-0.24444617,0.15478538,-0.32788903,-0.49627176,0.28270322,0.37035498,0.13785791
0.02,-1.8563929,-0.25987512,-16.278131,0.09747388,-0.16879071,-0.112397574,0.061722852,0.031209242,0.009278611,0.0,0.0,0.0,0.0,0.052445337,-0.014126477,0.027458858,-0.0013675058,0.08230699,0.0036276581,0.0071181487,-0.05483045,0.0069613056,0.009603027,-0.015529421,0.22539252,0.24774933,0.047709055,0.0417214,-0.08270134,0.33277357,0.07848851,0.026157558,-0.30560645,-0.008506738,0.035052367,0.08673301,0.7155608,1.0787234,0.16321158,0.3828866,-0.46941215,1.7417606,0.22709057,-0.09796229,-1.2534833,-0.16188999,0.43867904,0.17309093,2.677308,-0.39880988,-0.45234582,-0.44850206,-0.13360664,-0.4427534,-0.4666509,-0.06124466,-0.3901475,0.058171406,-0.13044365,-0.4376574,-0.34182563,0.34679946,-0.17629342,0.24684219,0.141233
0.04,0.78124154,0.9498666,-19.960567,0.10281336,-0.28151327,-0.10440762,0.06147784,-0.011404507,0.030244844,0.0,0.0,0.0,0.0,0.19796193,0.011480495,-0.10692573,-0.09116691,0.24879187,0.13804747,0.023230048,-0.27729452,0.05290848,0.05215749,0.0075890888,0.5591412,0.43235815,0.035888355,-0.5775851,-0.2815251,0.48092058,0.39018607,-0.015439989,-0.69458556,0.2196478,0.12720646,0.09803702,0.7660244,4.6687202,-0.30202037,-1.5281852,-1.1752331,2.1747708,1.5454917,0.05841498,-2.5418751,0.5939818,0.21850473,0.27599782,4.234159,0.014092493,0.038835008,-0.021199383,0.24563728,-0.1054376,-0.3247488,0.38216567,-0.11881903,-0.22470811,-0.2889844,0.028953942,0.31249472,0.38749218,-0.45646495,0.44550073,-0.2876148
0.06,-0.6003543,1.1018591,-26.336838,-0.1433459,-0.49257898,-0.10031584,0.0050271875,-0.10056253,-0.0025412978,0.0,0.0,0.0,0.0,0.34862465,-0.019502133,-0.3638883,-0.29690894,0.49288476,0.3864501,0.0153221,-0.59547925,0.13241057,0.07825977,0.0742523,0.76780134,0.3570357,-0.03529547,-0.6903464,-0.57067436,0.65370315,0.69476926,-0.043966178,-0.886496,0.18758658,0.18367423,0.12755983,0.3388213,8.253323,-0.6720809,-2.8304791,-2.2670507,3.3074284,3.211079,-0.14414857,-4.4497437,1.0432512,0.55661833,0.31870314,6.936415,0.0121135805,0.3931658,0.17458868,-0.18238574,0.44349495,-0.1939298,0.32521397,-0.38550594,-0.40177032,-0.01825548,-0.43540663,-0.32363617,-0.46642816,0.42588386,-0.39415234,0.081200235
0.08,-4.978625,-1.8354591,-35.805023,-0.25392538,-0.41537952,-0.051007316,-0.028924523,-0.109309435,0.033949066,0.0,0.0,0.0,0.0,0.47163928,-0.062054742,-0.6745231,-0.45258301,0.76960355,0.62794864,-0.03885606,-0.97970074,0.22411829,0.16477546,0.05490088,0.8814625,0.30332273,0.06392022,-1.3460536,-0.26953283,0.66744924,0.61441237,-0.22647546,-0.912893,0.22118676,0.21145934,-0.09751152,0.16163751,11.538529,-0.77463335,-4.2380133,-3.456944,4.19089,4.858052,-0.534501,-5.9760103,1.5239881,1.0252712,0.092573,9.332922,-0.44805682,0.423061,-0.10854628,0.49318907,0.48968324,-0.11354931,-0.2505285,0.16527669,-0.42854235,-0.10522619,-0.25276515,-0.13705686,-0.2989083,-0.08118571,0.12577568,0.38007
0.1,-17.655367,-22.245277,-65.70677,-0.87143356,-0.19137536,-0.031460907,-0.048146848,-0.17569523,0.038306143,0.0,0.0,0.0,0.0,0.5412712,-0.11360081,-0.9081933,-0.5136765,1.0106404,0.79973215,-0.12123883,-1.3424981,0.3301383,0.23698364,0.0075597204,0.92186886,-0.11077752,0.744257,-2.876779,0.07893666,0.52108896,0.36907086,-0.13617069,-0.8481167,0.19896281,0.35271028,-0.24675272,0.074634485,14.494693,-0.7852018,-5.7049117,-4.7292457,5.054377,6.5125237,-0.92183536,-7.168193,2.084587,1.506238,-0.39809915,11.584301,0.49323463,0.1785521,-0.34556013,-0.49920717,0.016737366,0.29705137,0.1495667,-0.025507217,-0.2261285,-0.13792402,-0.48176157,0.24331243,0.15762268,0.20669708,0.0062556425,0.2568522
0.12000000000000001,-27.228415,-8.976483,-61.05941,-0.44036224,-0.059888292,0.08838741,-0.06552014,-0.15543728,0.04752405,0.0,0.0,0.0,0.0,0.5176217,-0.19111912,-1.0213475,-0.52098536,1.189269,0.8884564,-0.21432039,-1.5631247,0.49160436,0.31203714,-0.104317054,0.96540177,-0.25972003,0.7552387,-2.6508043,0.055638604,0.21250583,0.12806006,-0.074869335,-0.3628173,0.38842234,0.25220686,-0.38839218,0.03568227,17.179277,-1.3293524,-6.6218247,-5.7982774,7.434238,8.200007,-1.0415908,-8.567535,3.0985851,1.6442711,-1.1752657,15.407917,-0.4732778,0.440263,0.45222616,-0.24698225,0.27682388,-0.44423273,-0.008815607,-0.3270327,-0.20072293,0.2982654,0.19038303,0.04677131,-0.1482085,-0.2721702,0.27713248,0.13333683
0.14,-31.723057,-2.41487,-59.713516,-0.2777503,-0.0916238,0.035303526,0.009701623,-0.20598087,-0.013486012,0.0,0.0,0.0,0.0,0.51738375,-0.25120065,-1.0678548,-0.50570786,1.2639719,0.9460147,-0.29989943,-1.6363791,0.60919327,0.39391428,-0.2957859,0.96915865,-0.2742886,1.1269377,-3.1098042,0.018576378,0.06427289,0.13488959,-0.09699554,-0.115677714,0.23201744,0.33784696,-0.52739185,0.004259727,17.655687,-0.19424963,-8.531657,-7.81249,5.6543045,9.913495,-1.7175149,-7.251198,2.920939,2.765877,-2.4739187,13.829139,0.18156213,0.07851745,-0.38887182,-0.35791934,-0.2507041,0.33404875,0.38923252,-0.22884756,0.39494726,-0.21959977,0.13186646,0.25135282,-0.49360308,0.44183603,0.21422637,-0.35650256
0.16,-23.466879,-6.8963485,-64.93661,0.073706076,0.06413044,0.019129751,-0.027964909,-0.18439853,0.0029022535,0.0,0.0,0.0,0.0,0.49769184,-0.15593313,-1.312887,-0.49253622,1.1666443,0.96699804,-0.42047152,-1.4054621,0.57749856,0.4541813,-0.5648081,0.9702887,-0.26903188,1.6475759,-4.160846,0.19631745,-0.48877147,-0.006085104,-0.2700144,1.1322483,-0.22263399,0.30970103,-0.67191803,-0.013870438,12.110704,1.0369915,-7.7867646,-8.4884405,3.343937,9.415713,-2.4847634,-2.793235,2.0959437,3.8168788,-3.8775563,9.608343,0.33387166,0.010533253,0.18431693,-0.3748986,-0.3756051,0.41984928,-0.37777382,-0.43912438,-0.17884377,0.3744892,0.46136552,0.3815411,-0.117902465,0.06881718,0.29688755,0.00055058993
0.18,-29.671404,-4.0356956,-68.12948,0.09877879,0.5476855,0.12895092,0.008002247,-0.19534639,-0.009049818,0.0,0.0,0.0,0.0,0.5110515,-0.122403,-1.1115371,-0.4825438,1.0574629,0.9724094,-0.47258434,-0.9452905,0.47421363,0.5085462,-0.7105797,0.97340435,-0.14949143,1.2884344,-2.0511663,0.0063142655,-0.15544882,0.109507725,0.20888105,1.111707,-0.14388098,0.31595412,-0.14423974,0.0038859805,6.836277,1.0427873,-4.698076,-6.456363,4.028638,6.440402,-1.5541787,-1.2576033,1.5185772,2.9937828,-3.0721927,7.769089,0.13505761,-0.27766272,0.23991941,0.094228745,-0.042534273,-0.046756044,-0.23346698,-0.25193286,-0.45956117,0.30348578,0.046050243,0.20874871,0.21919,-0.49684373,0.4673085,-0.40108836
