timestamp,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11
0.0,29.875166,-29.15245,13.405216,5.360532,-10.794183,29.965866,-21.439262,-33.181984,69.82451,-16.778128,-31.005539,-13.197937
0.02,2.3278282,-3.624117,23.32687,-3.5339072,-8.964841,24.939484,-9.405772,-35.633354,51.44066,-8.436282,-11.510505,-0.5158944
0.04,4.124316,-6.6066675,11.835497,-2.905163,-7.9633613,15.3272,-3.2372518,-23.23825,36.5133,-6.956178,-7.2217035,-0.89696693
0.06,12.087341,-8.698909,8.412461,-6.1374316,-11.733173,20.134613,-6.184502,-20.98901,17.520027,1.0810376,-3.3298445,3.683462
0.08,6.4249,-5.293858,8.744707,0.085515,-4.2779036,18.685743,-4.326777,-11.413948,12.755853,-3.465934,-6.874146,2.2875717
0.1,3.7758183,-5.2171316,7.1403255,-0.2462416,-3.803946,14.120071,-3.0136478,-12.076719,12.934091,-3.5446868,-7.8175173,2.9977558
0.12000000000000001,2.6618726,-2.4747624,5.6692896,-1.6301215,-3.018414,12.886395,-3.306961,-11.165878,9.388979,-0.41684076,-3.1018207,1.9780021
0.14,4.5254164,-4.5597005,4.480587,-4.279383,-1.9488097,11.846604,-3.846956,-10.75307,5.5866256,0.42486742,-6.3312654,2.0507889
0.16,1.7837964,-1.8688638,4.365569,-1.4067187,-3.6355376,9.32788,-4.188561,-9.578003,6.0287633,-0.05585621,-2.3743472,1.9991612
0.18,3.95887,-3.6109643,8.113806,0.29467198,-3.0021212,12.381149,-4.3715796,-11.45191,12.564918,-4.845646,-7.0701866,3.1621437
0.19999999999999998,1.382066,-3.0016851,4.308709,-1.4252205,-3.3589816,9.007793,-2.2725377,-11.107637,10.752505,-2.5486693,-4.630294,1.6887802
0.21999999999999997,2.4326885,-4.203657,4.7019343,-0.5767181,-2.8672228,9.2378025,-1.4243329,-8.676536,9.459062,-3.797782,-6.120233,2.5530968
0.23999999999999996,1.2005342,-3.4565103,9.870163,2.6283998,-5.5601892,12.982763,-1.4782193,-14.001266,6.3918653,-0.5109726,-4.296254,7.725377
0.25999999999999995,2.5545201,-4.7071095,10.124585,-1.2950325,-5.873234,17.20665,0.849931,-15.898,5.6692233,-0.7205576,-6.296134,8.877232
0.27999999999999997,5.5475082,-2.8767357,9.794682,-1.7349048,-7.557335,18.422169,2.5209131,-17.880909,7.964979,-2.313057,-8.412314,8.373875
0.3,4.621089,-3.137664,9.885508,2.9352117,-7.3137054,16.356617,-0.19079234,-22.029018,10.610191,-4.031395,-6.4662447,5.686028
0.32,7.6220694,-5.4496384,9.178592,0.3517438,-6.2070117,16.963623,-2.477035,-19.95943,6.5240836,-3.0027587,-4.854144,3.5306306
0.34,2.4476402,-3.0225117,6.728113,-1.6820188,-2.6734538,14.476044,-6.924964,-11.688978,4.6341376,-1.1115552,-5.2749753,1.923471
0.36000000000000004,1.8170537,-2.745841,5.5791674,-2.5031486,-3.7989488,7.995105,-5.7906623,-11.430487,8.057509,-3.3148236,-5.3409104,1.8333553
0.38000000000000006,2.772643,-3.7934518,7.8690577,-1.8505701,-5.8619127,13.416216,-2.0403671,-11.432837,5.561301,-1.3303003,-3.7994242,6.168669
0.4000000000000001,5.8105783,-6.5756493,3.0608258,1.4369259,-7.240453,7.3819036,-9.975433,-13.814643,15.124988,-0.090157494,-1.5321305,1.3941047
0.4200000000000001,8.544643,-5.9495573,3.9702754,-3.8964953,-7.618698,5.6149616,-10.998327,-15.329074,17.08771,-2.2360115,-2.6596198,2.3339384
0.4400000000000001,8.880842,-5.8529215,5.085034,-4.0097113,-8.094002,6.5938087,-11.979874,-16.024645,18.35374,-3.3485968,-3.0490065,1.3214661
0.46000000000000013,7.7843003,-4.858404,4.613331,-2.9712777,-8.987304,7.7424116,-13.365284,-15.253302,17.782946,-4.1721187,-1.6392751,1.5164454
0.48000000000000015,7.243431,-4.6661515,6.44704,-4.5179124,-7.1814027,7.9161215,-12.275935,-15.772536,17.868427,-4.153191,-4.1174216,1.8056961
0.5000000000000001,5.738562,-3.0798206,5.9439797,-4.264157,-7.97615,7.628895,-9.4011345,-14.403713,16.071901,-6.406777,-4.2155223,1.4480231
0.5200000000000001,6.986619,-4.8846884,4.755641,-3.3531682,-8.032849,11.325861,-2.4961686,-14.955889,7.6844993,-1.0368809,-3.9825964,3.506394
0.5400000000000001,3.2248547,-4.117576,5.88517,-0.61801934,-2.7764385,11.094431,-4.481608,-8.793842,8.371258,-3.7069523,-5.4299746,1.8068109
0.5600000000000002,6.471068,-4.878599,6.8000765,-2.978761,-8.132843,15.908482,0.14978741,-20.359966,4.0130124,3.2839289,-7.933219,7.000117
0.5800000000000002,2.6496098,-2.7792819,5.443577,-1.4506336,-3.7420812,12.153641,-5.855491,-11.555725,6.304794,-1.9865932,-4.1244173,1.9959455
0.6000000000000002,0.7655239,-2.5513449,4.659046,-2.6788507,-2.3012006,9.794674,-2.5581563,-10.446775,6.8238215,-1.0105199,-3.028636,1.4082229
0.6200000000000002,0.57595474,-2.9639714,12.04195,5.943671,-7.15083,14.058061,2.3544014,-20.357542,8.725362,-3.385487,-4.318631,10.8039875
0.6400000000000002,9.368409,-7.9932575,12.194839,0.1471667,-5.936491,19.91802,-6.793464,-18.265854,17.683254,-5.4867406,-13.005179,0.596951
0.6600000000000003,2.6216972,-4.5109863,5.6687665,-1.7547345,-4.665796,12.102484,-6.2671957,-14.808276,15.55823,-3.9891155,-7.1948314,1.6260855
0.6800000000000003,11.438232,-8.280681,8.449519,-0.014832102,-12.673229,18.592945,-0.13724329,-26.290918,8.426978,1.6555089,-9.250166,9.116142
0.7000000000000003,18.097704,-9.566207,15.953009,8.974075,-17.939077,32.13568,-1.1744161,-42.948364,7.4101067,0.5489565,-11.487396,14.065529
0.7200000000000003,18.966124,-11.378755,19.314327,6.575714,-18.594381,40.926563,-3.2413359,-49.454582,7.7097373,-1.1758131,-10.6574135,14.699669
