timestamp,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,raw_action_7,raw_action_8,raw_action_9,raw_action_10,raw_action_11
0.0,1.0787234,0.16321158,0.3828866,-0.46941215,1.7417606,0.22709057,-0.09796229,-1.2534833,-0.16188999,0.43867904,0.17309093,2.677308
0.02,4.6687202,-0.30202037,-1.5281852,-1.1752331,2.1747708,1.5454917,0.05841498,-2.5418751,0.5939818,0.21850473,0.27599782,4.234159
0.04,8.253323,-0.6720809,-2.8304791,-2.2670507,3.3074284,3.211079,-0.14414857,-4.4497437,1.0432512,0.55661833,0.31870314,6.936415
0.06,11.538529,-0.77463335,-4.2380133,-3.456944,4.19089,4.858052,-0.534501,-5.9760103,1.5239881,1.0252712,0.092573,9.332922
0.08,14.494693,-0.7852018,-5.7049117,-4.7292457,5.054377,6.5125237,-0.92183536,-7.168193,2.084587,1.506238,-0.39809915,11.584301
0.1,17.179277,-1.3293524,-6.6218247,-5.7982774,7.434238,8.200007,-1.0415908,-8.567535,3.0985851,1.6442711,-1.1752657,15.407917
0.12000000000000001,17.655687,-0.19424963,-8.531657,-7.81249,5.6543045,9.913495,-1.7175149,-7.251198,2.920939,2.765877,-2.4739187,13.829139
0.14,12.110704,1.0369915,-7.7867646,-8.4884405,3.343937,9.415713,-2.4847634,-2.793235,2.0959437,3.8168788,-3.8775563,9.608343
0.16,6.836277,1.0427873,-4.698076,-6.456363,4.028638,6.440402,-1.5541787,-1.2576033,1.5185772,2.9937828,-3.0721927,7.769089
0.18,4.674357,1.2433758,-2.5016303,-4.739787,4.9797587,4.614913,-0.84743273,-2.0187933,1.0342968,2.427715,-2.0211804,7.85521
0.19999999999999998,12.485049,-1.4326897,-2.170999,-3.510565,9.074054,4.00062,-0.44275603,-8.59015,1.462814,1.1129782,0.6091105,14.970925
0.21999999999999997,16.464304,0.3243556,-6.477508,-4.3856435,2.8519852,7.1753473,-2.0415099,-9.011495,1.6760508,1.1812049,0.48003742,10.769853
0.23999999999999996,-1.4656099,1.6052307,0.113285325,-3.9915047,-6.8977456,3.5704918,-8.584846,0.017784566,-5.728398,3.120117,-3.4187226,-3.8706055
0.25999999999999995,-4.829253,0.73875415,-0.017831415,0.47132888,-3.2993164,4.252345,-1.4731688,1.5072187,-0.48323584,0.5383247,-0.34411064,-5.183254
0.27999999999999997,-1.2500749,1.8672838,-1.5053102,2.3021126,-2.8268056,-0.7312123,0.143537,1.7092197,1.7518857,-2.3608181,-2.944697,-0.47665626
0.3,-1.2796608,1.7923027,0.59981537,1.2556852,-4.7661,2.5024137,-0.66026074,0.38781247,-0.24492283,-2.430216,-1.2904745,-5.7664013
0.32,0.32403156,0.8698473,-0.9489866,0.56640613,-1.2154326,-0.9306548,-0.24876349,1.300931,1.0490043,-1.1452817,-2.2447546,0.35029742
0.34,0.13135748,0.1682409,0.18637657,-0.024853148,-0.8808808,0.023517378,-0.24452467,0.3788959,-0.19726498,-0.1533896,-0.597968,-0.35142788
0.36000000000000004,2.5870516,-0.5625,-0.09662825,-0.461595,1.879404,0.54019123,-0.20233408,-1.9018521,0.18528904,0.3534551,0.37129608,3.1673179
0.38000000000000006,-0.8359543,1.1260633,-0.9712706,-0.30619305,-2.4224505,-0.0155561045,-2.0919073,1.3963101,-0.8816778,0.41179934,-1.8465177,-1.2893121
0.4000000000000001,-0.7518686,-0.22568056,0.9112745,0.19780329,-0.81460184,1.2275364,-0.0007013101,0.22581664,-0.66807497,-0.30445188,0.119398534,-1.1255381
0.4200000000000001,0.33797005,0.052894935,0.072241955,0.044717565,-0.10003619,-0.07437546,-0.08991268,-0.3241365,-0.019024504,-0.24398053,-0.05209034,0.016588619
0.4400000000000001,-0.32985362,0.47934252,-0.3540306,-0.01625473,-0.9784294,-0.20749377,-0.48086777,0.60753334,-0.19516449,-0.046006434,-0.7031872,-0.45918122
0.46000000000000013,-0.45839348,-0.10848227,0.4301275,0.110980816,-0.28413057,0.31075582,0.05812428,0.25483373,-0.3063356,-0.06767034,0.0369833,-0.38285688
0.48000000000000015,0.4933089,0.12199986,-0.09697893,0.008849271,0.5500074,-0.18128943,0.10174226,-0.45252258,0.08055904,-0.018399922,0.08206141,0.76175547
0.5000000000000001,-1.4908571,0.31258547,-0.29705095,0.56330156,-0.46010458,0.024185408,0.0028697792,0.5878067,-0.33660316,0.53906095,0.06818743,0.14446858
0.5200000000000001,0.17295927,0.36202842,0.4318122,0.103594474,1.0989708,-0.39000967,-0.03927721,-0.80496716,-0.19906598,0.15757626,0.26363775,1.4320998
0.5400000000000001,-1.0496908,0.29870918,-0.32993594,0.4779591,-0.24762893,-0.16538203,-0.008183008,0.45442215,-0.28870782,0.32814118,-0.04156689,0.22196111
0.5600000000000002,0.21702166,0.17361201,-0.023692857,-0.02979713,0.49643624,-0.16726774,0.07976347,-0.2367803,0.09571739,0.024758631,0.02784219,0.59547794
0.5800000000000002,-0.30613664,0.17332481,-0.30449113,0.09064216,-0.15705818,0.06089877,-0.0032901522,0.23768389,0.038351282,0.28767696,-0.031117823,0.09912952
0.6000000000000002,0.8577471,0.16473936,-0.27865398,-0.2805525,0.7500568,-0.022108532,0.09580248,-0.41626197,0.18176809,0.03706462,0.0018533133,1.0649564
0.6200000000000002,0.46937013,0.28173995,-0.69293654,-0.56115264,-0.026013121,0.43431938,-0.16874282,0.23868576,0.11292471,0.42232376,-0.23122112,0.26056844
0.6400000000000002,0.042130355,0.272862,-0.32260126,-0.40640152,0.17686403,0.23368259,-0.066005774,0.32257172,0.13527673,0.24308589,-0.25394714,0.1782155
0.6600000000000003,0.757756,0.21459098,-0.42321783,-0.38529137,0.52160066,0.1146455,0.06325097,-0.19791855,0.20333333,0.111927055,-0.115918815,0.7950308
0.6800000000000003,1.0681483,0.24305153,-0.7755914,-0.600792,0.21763068,0.4542999,-0.08614284,-0.028093264,0.30206338,0.21617582,-0.2694193,0.6678719
0.7000000000000003,0.49209067,0.3219338,-0.7164142,-0.6615497,-0.0064464062,0.5201019,-0.24361263,0.3679219,0.20847447,0.38443998,-0.34736714,0.269067
0.7200000000000003,-0.4113939,0.18377489,-0.23803353,-0.29970273,-0.121683225,0.32310247,-0.1443611,0.53835034,-0.07196887,0.35927063,-0.16088174,-0.16837402
0.7400000000000003,-0.16020429,0.16352566,0.095561616,0.17251445,0.4084543,-0.15725584,0.1681391,-0.27535465,-0.07768234,0.018637175,0.08966017,0.5720304
0.7600000000000003,0.4402951,0.055936754,-0.21079364,-0.025862955,0.24681528,-0.12301006,0.058955267,-0.17410508,0.08326921,-0.020770628,-0.05342812,0.4102966
0.7800000000000004,-0.1388637,0.08993344,-0.046081178,-0.075023584,-0.29908437,0.08059521,-0.14549017,0.19158743,-0.19276562,0.14058918,-0.08613913,-0.23265919
0.8000000000000004,-0.35432342,-0.03273123,0.11162143,0.14083064,-0.22431664,-0.08720386,0.03164366,0.26096806,-0.17886098,-0.049467437,-0.19121327,-0.037921175
0.8200000000000004,-0.30915967,-0.1768508,0.3166461,0.05021859,-0.16128437,0.029324763,0.038765848,0.24410366,-0.29950425,-0.0525722,-0.16172239,-0.06988514
0.8400000000000004,0.044878595,-0.10008487,0.24431843,-0.080150686,-0.1454715,-0.020767145,-0.07404331,-0.0316564,-0.2873137,-0.07819003,-0.13658401,-0.103152245
0.8600000000000004,0.08699098,-0.2119121,0.3841429,-0.35295016,-0.36798143,0.17199527,-0.30918723,-0.03638225,-0.5827419,0.03757278,-0.3283715,-0.29638767
0.8800000000000004,0.16516222,-0.11785492,0.57541275,-0.54429036,-0.59866107,0.50910366,-0.53838015,-0.36470288,-0.9511291,0.076744996,-0.19847126,-0.55375725
0.9000000000000005,0.049310815,0.03429921,0.31170756,-0.4404885,-0.61069053,0.3122345,-0.4723821,-0.14672992,-0.680557,0.031670965,-0.23886745,-0.57465
0.9200000000000005,0.20782599,-0.21733347,0.32575238,-0.31244442,-0.22793996,0.18767896,-0.2535873,-0.17085114,-0.46486846,0.042416863,-0.19507954,-0.18219832
0.9400000000000005,0.3760981,-0.23551708,0.22923857,-0.22386466,0.014552951,0.08402321,-0.13448212,-0.25522208,-0.29338792,0.042525336,-0.1142963,0.09984084
0.9600000000000005,1.0879256,-0.051990334,-0.23421073,-0.29716474,0.19727543,0.21221493,-0.12062508,-0.62563276,-0.011422733,0.060327448,0.021123786,0.60444564
0.9800000000000005,1.0798643,0.20187283,-0.6013876,-0.49166924,-0.0031547137,0.45835155,-0.23624991,-0.31781098,0.1546457,0.170861,-0.16861534,0.48651606
1.0000000000000004,0.23574647,0.29493493,-0.3537271,-0.4166192,-0.3226561,0.47111136,-0.37111744,0.09520544,0.00547806,0.18622749,-0.1974508,-0.19750349
1.0200000000000005,0.23233277,0.09542298,-0.20873547,-0.20779671,0.113890514,0.10439879,-0.0021172576,0.032065995,0.06347519,0.088921405,-0.07478182,0.19673342
