timestamp,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,raw_action_7,raw_action_8,raw_action_9,raw_action_10,raw_action_11
0.0,27.092485,-56.220905,25.19054,-11.582089,-5.2171926,51.515736,57.18928,-30.607218,31.123327,-0.9601639,-17.489573,19.119482
0.02,9.112393,-7.1980925,26.877426,3.7323356,-7.0412292,48.741436,12.799292,-32.365612,27.012194,-12.998271,-19.327915,13.181563
0.04,5.486787,-4.7645655,18.4483,3.2922797,-2.539126,31.60276,19.410677,-28.191822,14.107153,-10.783806,-11.050242,9.001155
0.06,4.961301,-4.4191513,12.823952,3.2982316,0.047283694,22.902313,17.9945,-24.034706,7.270447,-7.7868943,-7.249603,7.8695645
0.08,1.2239022,-3.4219754,5.17232,-1.3798546,-0.844709,9.555847,3.344385,-9.893355,4.47354,-3.0377395,-6.136672,3.6175551
0.1,3.0378876,-0.6242988,5.6721263,1.0894816,-0.5630576,10.401466,6.838897,-9.130418,4.8743978,-3.660255,-3.0521927,2.9255078
0.12000000000000001,-0.4700862,-3.9573176,1.6150953,-2.1807203,-1.4594266,5.631485,5.217804,-6.0219364,3.991939,1.7060596,-2.2344651,4.270798
0.14,-0.07287005,-3.8369398,2.6314118,-3.7925763,-1.732309,3.9942062,3.93446,-3.9193041,4.7772455,5.4232965,-3.413908,4.5109596
0.16,1.328783,-7.28294,4.52614,-5.2423983,-1.341261,5.8612566,10.646805,-5.122583,10.179238,10.855824,-6.7702203,7.2681756
0.18,3.712978,-10.33391,6.525004,-2.1066446,-1.1367372,9.691934,13.181779,-3.7549374,14.186231,11.765822,-10.199082,5.4613957
0.19999999999999998,4.5052805,-11.63047,6.829809,-1.422588,-1.618388,10.670349,14.532053,-3.493965,14.991258,11.53542,-11.118659,5.333687
0.21999999999999997,5.142207,-10.684809,6.9033823,-3.5062084,-2.3215256,11.694787,13.607451,-3.6826131,15.33177,9.897834,-10.087346,6.202933
