timestamp,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45,obs_46,obs_47,obs_48,obs_49,obs_50,obs_51,obs_52,obs_53,obs_54,obs_55,obs_56,obs_57,obs_58,obs_59,obs_60,obs_61,obs_62,obs_63,obs_64
0.0,-26.038311,108.62551,386.90918,-0.0008982555,0.03221901,0.026597554,0.18575048,0.072094254,-0.037869938,0.0,0.0,0.0,0.0,-0.00036505697,0.99708474,-1.8027058,-0.00027304224,0.99726236,-1.8028789,-0.007071315,0.9930673,-1.7990022,-0.0063885343,0.99533397,-1.8026556,-0.043312684,-0.0039762864,-0.0063034697,0.0025442638,-0.020978251,-0.031089641,-0.029624153,-0.06994695,0.06303245,-0.030285655,-0.06705592,-0.057411768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3361148,-0.25442517,0.10204949,-0.41464612,-0.2953789,-0.24192765,0.09117021,0.1985792,-0.48193192,0.22250043,0.28165627,-0.48257494,0.38177854,-0.025924822,-0.47420463,0.45952025
0.02,21.543833,-7.898566,78.65146,-0.6484422,-0.86895466,-0.061589174,0.0909327,0.047572717,0.047403,0.0,0.0,0.0,0.0,-0.071625344,-0.23787075,0.4030474,0.10891816,-0.25343722,0.3944464,-0.16901441,-0.3609601,0.4634094,0.10801525,-0.012779836,-0.09100063,-0.22302085,-1.2572653,1.4861585,0.45976716,-1.3592055,1.5260302,-1.000213,-1.6401598,1.445803,0.4820492,-0.075573385,-0.4784454,29.875166,-29.15245,13.405216,5.360532,-10.794183,29.965866,-21.439262,-33.181984,69.82451,-16.778128,-31.005539,-13.197937,-0.28848463,0.41804048,-0.09931782,0.3943363,-0.18322359,0.014379403,0.19345823,0.027601289,-0.23656625,0.46828994,0.20654391,0.26813278,-0.3649451,0.46553317,0.2879669,-0.3333098
0.04,9.426308,-1.6056437,43.249214,-1.8096558,-1.3129591,0.002808764,-0.010745958,-0.06538484,-0.0069358298,0.0,0.0,0.0,0.0,-0.11267779,-0.6553696,0.6778725,0.11474802,-0.8078855,0.7479989,-0.43535718,-0.8403008,0.77200526,0.14679559,-0.24363498,-0.08522374,0.16064407,-0.6648769,0.026586637,-0.76616484,-1.4342862,0.9801962,-0.34565398,-0.7618156,0.47851673,-0.37045884,-1.272734,0.21885177,2.3278282,-3.624117,23.32687,-3.5339072,-8.964841,24.939484,-9.405772,-35.633354,51.44066,-8.436282,-11.510505,-0.5158944,-0.13759641,-0.26278198,-0.05718485,0.40585983,0.08007828,0.4694278,0.49767518,-0.24150467,0.39289504,-0.4769922,0.092279635,0.43768623,0.42480713,0.0893169,0.14290695,0.2461697
0.06,45.77725,6.877025,-29.242222,-1.1434256,-1.2426223,0.34166715,-0.16164443,-0.18335375,0.022438277,0.0,0.0,0.0,0.0,0.08245827,-0.9844308,0.8422985,-0.22684316,-1.2751865,0.86039764,-0.51782995,-1.080612,0.9472405,0.000613146,-0.7107623,0.012272424,0.6607043,-0.7003182,-0.25819117,-0.50735635,-2.0501413,2.7242002,-0.07756329,-0.5972816,0.4008514,-0.35354602,-0.7183859,0.08475279,4.124316,-6.6066675,11.835497,-2.905163,-7.9633613,15.3272,-3.2372518,-23.23825,36.5133,-6.956178,-7.2217035,-0.89696693,0.3847342,0.438769,0.45527643,-0.25280043,0.38442105,0.37886733,0.2567132,0.24388911,0.34179717,0.02369713,-0.2034788,-0.26808268,-0.402801,-0.47288698,0.011728981,0.13493389
0.08,-13.225602,9.812631,-48.76887,-0.8634808,-0.6460298,0.51719207,-0.16104533,-0.2433681,0.03682163,0.0,0.0,0.0,0.0,0.36580497,-1.318763,1.0051969,-0.3724522,-1.5783967,0.70854247,-0.5137217,-1.2660842,1.0065978,0.013009888,-0.9110342,0.30146292,0.980979,0.4375268,-2.6166115,0.06379038,-1.5376135,1.6488543,-0.023830071,-0.49523443,0.09863156,0.2815195,-0.21185735,1.0552282,12.087341,-8.698909,8.412461,-6.1374316,-11.733173,20.134613,-6.184502,-20.98901,17.520027,1.0810376,-3.3298445,3.683462,0.03955765,-0.22642721,0.23031369,-0.004628229,-0.31540722,-0.47562793,0.36215425,-0.05238737,0.4770418,0.06787545,-0.15883008,-0.2735758,-0.24943471,-0.10840446,-0.3854509,0.34601417
0.1,-27.620007,4.5934486,-21.882366,-0.7932429,-0.076710984,0.8015009,-0.22775637,-0.22126459,-0.045560684,0.0,0.0,0.0,0.0,0.4810916,-1.4925243,0.72826904,-0.3959583,-1.6684083,0.6158708,-0.53079325,-1.3770072,1.0099893,-0.06727859,-1.0059744,0.52653426,0.6421862,0.7800587,-3.2675743,0.3172004,-0.22692396,1.0685912,-0.022449553,-0.27414432,-0.045433734,-0.46842745,-0.53894866,0.3706255,6.4249,-5.293858,8.744707,0.085515,-4.2779036,18.685743,-4.326777,-11.413948,12.755853,-3.465934,-6.874146,2.2875717,-0.34368992,0.35360354,0.19639103,-0.03375847,0.29481778,-0.026151342,-0.40917802,-0.28403923,0.4359254,-0.3184169,-0.39124075,0.4476067,-0.24912205,-0.16767748,0.44489408,-0.26062688
0.12000000000000001,16.660189,4.3304973,-17.752172,-0.61281574,0.18359348,0.61948174,-0.35910627,-0.22032207,0.04782304,0.0,0.0,0.0,0.0,0.5351393,-1.6024194,0.6304086,-0.24435478,-1.4636633,0.68770754,-0.52996427,-1.4382566,1.0210505,-0.27743974,-1.2566601,0.65883005,0.43897107,0.9518776,-2.8189023,0.60697675,-0.22937116,2.3100424,0.05935511,-0.16500999,0.03128966,-0.3560386,-0.7329662,0.40691364,3.7758183,-5.2171316,7.1403255,-0.2462416,-3.803946,14.120071,-3.0136478,-12.076719,12.934091,-3.5446868,-7.8175173,2.9977558,0.3822405,-0.2257422,0.06363723,-0.19165674,0.31164262,-0.23539132,0.06854921,0.29643223,0.16787547,0.33939347,0.101003066,-0.19344667,0.009486124,-0.022204671,-0.19108255,-0.0976251
0.14,13.556148,26.525023,-14.472428,-0.16530584,0.3978647,0.36608317,-0.36743212,-0.22548036,0.0074923746,0.0,0.0,0.0,0.0,0.5238738,-1.5299689,0.60422194,-0.23661013,-1.1585944,0.74892735,-0.53106976,-1.477749,1.0158714,-0.35565734,-1.3342309,0.55550575,0.022199849,1.1511484,-1.7125843,-0.02070037,-0.2228163,2.9918535,-0.033540014,-0.22206807,-0.06136623,-0.030660244,0.19517496,-0.38448888,2.6618726,-2.4747624,5.6692896,-1.6301215,-3.018414,12.886395,-3.306961,-11.165878,9.388979,-0.41684076,-3.1018207,1.9780021,-0.015376398,0.2713728,0.35655636,-0.39732313,-0.19621089,-0.47237858,-0.4211974,0.34014747,-0.41251236,-0.033696476,0.0045428975,-0.13451704,0.48345345,0.10413967,0.24312234,0.3802944
0.16,6.631561,3.9239,-12.225054,-0.500541,0.253525,0.47648856,-0.43523964,-0.20651697,0.0073252213,0.0,0.0,0.0,0.0,0.51473683,-1.3286365,0.72646254,-0.34663078,-0.8865601,1.0135698,-0.51686186,-1.547987,0.99581105,-0.17815109,-1.3568441,0.5390688,0.5070772,1.6091977,-2.0635092,-0.24316308,-0.59520817,3.6443245,0.03773242,-0.17600967,0.018942025,0.73573744,-0.363841,0.3149449,4.5254164,-4.5597005,4.480587,-4.279383,-1.9488097,11.846604,-3.846956,-10.75307,5.5866256,0.42486742,-6.3312654,2.0507889,0.27913672,-0.14203753,0.3725837,0.38453245,0.2116253,-0.49312276,0.4471643,-0.2846783,0.41919056,0.3967595,0.02173371,-0.14845788,0.28203467,0.29225633,-0.41134828,0.15549015
0.18,-48.670853,5.0716662,-11.657907,-0.33685043,0.2758329,0.09701342,-0.44440472,-0.16716531,-0.035771243,0.0,0.0,0.0,0.0,0.5107839,-1.087612,0.8134786,-0.37053427,-0.6076497,1.048739,-0.5206938,-1.5829998,1.006744,-0.089595534,-1.243112,0.4720463,0.24725987,1.9938794,-2.9871442,0.1895806,0.012382824,1.0905418,-0.07361516,-0.22930704,-0.0019624084,0.1160271,0.5976843,-0.08264746,1.7837964,-1.8688638,4.365569,-1.4067187,-3.6355376,9.32788,-4.188561,-9.578003,6.0287633,-0.05585621,-2.3743472,1.9991612,-0.27051783,-0.45609042,-0.23186153,-0.025457362,-0.124797516,-0.48021945,0.37699533,-0.075901635,-0.030988215,-0.10683448,-0.23771924,0.33393162,0.23393084,0.40506393,-0.3456476,-0.26737836
