timestamp,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11
0.0,-0.38804483,0.004103847,1.8054198,1.1514444,0.6312271,2.3867826,-0.58045506,0.15102619,-0.354559,0.67679316,-0.10078907,1.9272944
0.02,-1.0163726,-0.6502617,2.826867,1.4384573,0.7967083,5.022557,-1.3149284,-3.2851272,-0.2655518,1.7058542,-1.3408508,1.149499
0.04,1.7760903,-1.6487677,2.5893047,0.628259,-1.4382743,6.9619646,-1.1967986,-6.0205336,-0.077293456,1.1754638,-1.2605367,0.67447853
0.06,2.989363,-2.818019,4.084601,0.2770376,-2.5367687,8.749792,-1.8246663,-8.092737,3.9199457,-2.3604958,-2.597947,0.10541171
0.08,3.6407473,-2.8057353,4.37261,-1.3891158,-2.1801953,9.053172,-0.17654987,-6.6221294,5.777424,-0.5156894,-2.2292817,1.6731004
0.1,2.9437215,-2.808401,4.5797167,-0.065624945,-3.009184,9.480388,-0.7713583,-7.5714293,6.5605993,-0.8368798,-2.8331077,0.7823891
0.12000000000000001,2.4698284,-1.9678868,4.403407,-0.004104875,-2.2721314,9.378215,-0.6897662,-7.3566046,6.131984,-1.591585,-3.0943587,0.30266166
0.14,2.4968526,-2.930431,4.042538,-0.22829917,-2.4012477,8.364874,-0.37038827,-7.459646,6.870815,-2.0506358,-3.4037004,0.8435874
0.16,1.8302928,-2.1975827,4.0518765,0.46654484,-2.9036274,8.496244,0.362319,-7.6393843,8.260015,-2.8887532,-3.6270802,0.75052977
0.18,1.5824558,-2.5470235,3.542675,0.18678245,-2.6819735,7.651064,0.77010506,-7.9593244,8.645225,-3.0258324,-3.3296432,0.86763036
0.19999999999999998,1.7670223,-2.44163,3.6891527,0.5830004,-3.1409106,8.031684,1.0095387,-8.211741,9.12335,-3.636852,-3.8144755,1.0708694
0.21999999999999997,1.2785571,-2.161843,3.417294,0.4791169,-3.0721204,7.9777846,1.3008302,-8.258426,9.097804,-3.4958215,-3.6381133,1.0478297
0.23999999999999996,1.0890237,-2.274156,3.3747432,0.26382515,-3.109172,7.351463,1.029048,-8.47248,9.414708,-3.3992355,-3.5836387,1.1567576
