timestamp,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45,obs_46,obs_47,obs_48,obs_49,obs_50,obs_51,obs_52,obs_53,obs_54,obs_55,obs_56,obs_57,obs_58,obs_59,obs_60,obs_61,obs_62,obs_63,obs_64
0.0,0.09888229,0.15335955,-19.588827,-0.017297598,-0.043295056,-0.017917182,0.017839728,-0.017899755,0.038014278,0.0,0.0,0.0,0.0,-0.008743118,1.0015868,-1.795497,-0.0014041695,0.99936014,-1.7967408,-0.005195974,1.0058305,-1.7925044,0.0016945829,0.9978226,-1.8000392,0.0010942842,0.070306815,0.009645969,-0.014066673,0.07100713,-0.0077029993,0.026313104,0.068095185,0.06950776,-0.008978264,0.00046326735,0.04508544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17918222,0.27506423,0.35730767,-0.3572084,0.39973933,-0.48390147,0.32357073,0.48000553,0.21485442,0.15396896,0.079421066,0.3744345,0.42055866,0.13178216,-0.03991693,-0.32240927
0.02,-2.1686075,-0.25895092,-16.154627,0.12819305,-0.13153374,-0.1098246,0.008639894,0.027828882,0.004520925,0.0,0.0,0.0,0.0,0.08389176,-0.014001716,0.019343974,-0.00807071,0.07839113,0.0029523096,0.020994311,-0.08292226,0.011664352,0.010169998,-0.0205987,0.25788367,0.38823602,-0.024333408,0.12862916,-0.117248915,0.39366353,-0.00074101414,0.1025943,-0.32135984,-0.029617017,0.08547495,0.110375136,0.8406424,1.492989,0.03433043,0.2762929,-0.5558818,1.9766518,0.3415142,-0.10389434,-1.5070347,-0.13668554,0.46465954,0.19916816,3.0534039,0.26797226,-0.35793915,0.18277685,-0.24062356,0.22368754,0.30165586,0.4691763,0.4851731,-0.1618586,-0.30049244,0.12932658,0.34974247,0.013240484,-0.25908127,-0.30985412,0.31856146
0.04,0.36953804,0.87762433,-22.601545,-0.03098539,-0.37784436,-0.12075822,-0.00092432165,-0.0444523,0.046470903,0.0,0.0,0.0,0.0,0.22292113,-0.016292239,-0.13387057,-0.12677284,0.2889494,0.17062967,0.04228642,-0.33039293,0.0666749,0.06345553,0.024863966,0.58362705,0.36327723,-0.015527789,-0.6249917,-0.47278494,0.663688,0.4455433,0.07673321,-0.8884441,0.20685399,0.07234094,0.23047708,0.7620571,5.74327,-0.42839223,-1.8917071,-1.3863602,2.5358002,1.949517,0.038632825,-3.2160394,0.70762056,0.2482326,0.35968533,5.0220094,0.42575908,-0.07784101,0.2194681,0.037758924,0.1405118,-0.08909695,-0.29498667,0.45090765,-0.117972806,-0.37563235,-0.26835302,0.28850842,-0.3246632,0.34395754,0.40383872,0.28568134
0.06,-0.5197992,1.7273326,-26.414064,-0.1818758,-0.47336692,-0.02860552,-0.028308779,-0.07151944,0.019301975,0.0,0.0,0.0,0.0,0.3670874,-0.037180148,-0.4257617,-0.3185663,0.563047,0.45040122,0.01625353,-0.6842946,0.14900853,0.09512869,0.07450436,0.7878027,0.30665916,-0.032941557,-0.80117005,-0.41628706,0.8352216,0.69701236,-0.04839572,-0.9092466,0.14487746,0.21272089,0.07091701,0.30047354,8.987245,-0.6947501,-3.1538873,-2.6328824,3.5337567,3.7102606,-0.25109014,-4.7499666,1.1552669,0.72822356,0.16651532,7.540275,-0.4169308,-0.31132224,-0.044278074,-0.08804745,0.29449445,-0.267898,0.18182077,-0.19571419,-0.17205341,-0.020678477,0.09766683,0.025249397,0.1914169,-0.06523168,0.47756252,0.34406152
0.08,-8.553653,-5.1054945,-42.921352,-0.35856998,-0.4571027,0.033823434,-0.0024813344,-0.078066185,0.0004227477,0.0,0.0,0.0,0.0,0.48545423,-0.07216716,-0.7560321,-0.46956202,0.83464336,0.6826575,-0.050335348,-1.0708269,0.22848657,0.17847398,0.043938965,0.8807204,0.15388131,0.224455,-1.6762248,-0.20587511,0.48917377,0.44972667,-0.14180504,-0.95943654,0.16480967,0.26189014,-0.065739125,0.14696155,12.177674,-0.7221459,-4.5811133,-3.7400723,4.187147,5.254243,-0.6754637,-6.226163,1.5836136,1.152472,0.017395664,9.65024,0.13214454,-0.3190991,-0.29524603,0.20690888,-0.050123192,-0.16721894,-0.3717179,-0.002463169,-0.21969229,0.39080852,0.1666228,-0.27603033,-0.23629802,-0.26158848,0.34833306,-0.31683892
0.1,-15.082372,-11.552531,-65.42861,-0.57366216,-0.21244356,0.0072161835,-0.051955476,-0.20847805,-0.02457011,0.0,0.0,0.0,0.0,0.5321922,-0.10032097,-1.0390688,-0.5164817,1.0457759,0.8237402,-0.15708932,-1.4061577,0.350454,0.2722606,-0.019974198,0.93290114,-0.0980807,0.9273058,-3.1645315,0.14079764,0.50087243,0.2109262,-0.13112198,-0.7237176,0.26849374,0.41479662,-0.20273902,0.03669153,14.989661,-0.823683,-6.0220513,-5.112084,5.5212097,6.880286,-0.99884474,-7.255167,2.275225,1.6393179,-0.6903286,12.226916,0.18854912,-0.044325646,-0.2657868,0.3348351,-0.199068,0.37622866,0.31931072,0.15545347,0.4448196,0.010938251,0.212311,0.1085241,0.30925593,0.24776375,0.13775322,0.2548401
0.12000000000000001,-27.196209,-8.325668,-62.418716,-0.3376567,-0.09665433,0.05222512,-0.025532976,-0.20290175,0.03710477,0.0,0.0,0.0,0.0,0.5262716,-0.17956968,-1.1298844,-0.50253683,1.2020031,0.8984021,-0.25025493,-1.5889679,0.48754668,0.36333328,-0.1303065,0.96616393,-0.23238881,0.87668794,-2.962131,0.06450493,0.19943829,0.094552375,-0.09253003,-0.2373133,0.3517274,0.43477935,-0.27458102,-0.032949153,18.222666,-1.310195,-7.057309,-6.4121094,7.8279524,8.523494,-1.0683631,-9.045576,2.8491435,2.043166,-1.1620167,15.920935,-0.38786966,0.40288186,0.017792465,0.006213049,0.3912655,0.27122092,-0.09745908,0.35628635,0.44193807,-0.25227687,0.29832044,0.25681654,-0.2455831,-0.42905113,-0.1169073,-0.0025022042
0.14,-33.077522,-0.40975758,-58.80159,-0.30374613,-0.13480966,0.050581265,-0.058210086,-0.25006762,0.045194868,0.0,0.0,0.0,0.0,0.5049264,-0.25201833,-1.1628741,-0.510652,1.2700484,0.95559454,-0.32347143,-1.6338601,0.60331315,0.45046166,-0.31236634,0.9666194,-0.39044237,1.1257154,-3.29431,0.022908198,0.10723799,0.057457037,-0.116354875,-0.05537596,0.23385449,0.2623481,-0.5638022,-0.02953232,18.355795,-0.1803577,-8.874418,-8.150509,5.7479386,10.357094,-1.8225362,-7.5357237,2.996039,2.896269,-2.604652,14.282894,0.28358698,-0.018308256,-0.21426173,0.34746313,0.2363449,0.20000921,-0.21694657,0.2063309,-0.36509746,0.42009246,-0.37188667,0.12849581,-0.012423763,-0.03962794,0.42365685,0.09626484
0.16,-36.90345,-6.8373632,-55.987488,0.22197121,0.1951391,0.07667084,0.0022357707,-0.18891402,0.01569566,0.0,0.0,0.0,0.0,0.49334103,-0.18057689,-1.3825479,-0.4882731,1.1232874,0.9635468,-0.43119726,-1.3850478,0.5654264,0.4829484,-0.6108744,0.97877795,-0.14002039,1.2548407,-2.7047846,0.078874804,-0.7426993,0.084147304,-0.25233436,1.3295087,-0.17378095,0.19482765,-0.83337253,-0.0674914,11.5996685,1.2860361,-7.970898,-8.783288,2.8276713,9.59512,-2.740282,-2.1681898,2.020894,4.0697675,-4.1533065,8.989483,0.4360753,0.11304095,-0.29499662,-0.02301947,-0.13376904,-0.35325557,-0.00040005005,0.268237,-0.30650428,-0.059098367,0.21149227,0.08203919,-0.040076714,0.31681547,0.0077799233,-0.27210942
0.18,-42.01855,2.1529675,-73.743484,0.25842336,0.8009174,0.44948936,-0.01331558,-0.15704213,0.019335767,0.0,0.0,0.0,0.0,0.41288912,-0.05623398,-1.3501704,-0.47748375,0.7800919,0.96854466,-0.555246,-0.6198531,0.336462,0.5281362,-0.81018215,0.8035215,-0.40257466,1.4418515,-2.2247248,0.11633658,-0.92539126,0.054756023,0.06056381,2.405345,-0.6540872,0.14088586,-0.30904078,-0.50074804,0.6247159,1.9760182,-4.0732665,-6.3880935,0.87321275,6.369163,-2.784419,3.827603,0.9603721,4.0496097,-3.984429,2.092703,0.17205851,-0.40471134,-0.40679663,0.323888,-0.4638506,0.43579656,0.13249618,-0.45910206,0.1932325,-0.48525506,-0.28685132,0.19189218,0.49023938,-0.45002487,0.41471952,0.24490625
