timestamp,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11
0.0,-0.93289936,-0.43763873,1.3259636,1.628541,0.7774351,3.2834814,-0.9906947,-0.64722025,-0.1768274,1.0501842,-0.6050137,1.6070673
0.02,-0.2693445,-0.8933863,3.2396147,1.2296534,0.5418785,6.7533183,-1.5309736,-4.250333,-0.86827844,2.0093026,-1.335608,1.1155617
0.04,0.726862,-1.54096,2.7463145,-0.8814502,-1.2615756,7.5127287,-0.10348533,-5.8321347,0.8997985,0.96536887,-0.9669787,0.67297107
0.06,2.6904917,-1.937579,3.1914518,-0.9243784,-3.3433971,8.174394,-0.46298587,-7.5413113,3.549891,-1.3152996,-2.4179058,1.158714
0.08,2.829564,-2.0033755,4.3124647,-0.52279615,-2.9893036,8.631459,-0.41513914,-6.9752192,5.377089,-1.5316644,-3.2007284,1.0440104
0.1,1.9571774,-1.6095982,4.397565,0.15043265,-2.713046,8.363462,-0.19479404,-7.8384213,6.1325927,-1.7718418,-2.8685045,0.2998318
0.12000000000000001,2.4132695,-2.5955791,4.1756234,-0.04965671,-2.4217014,8.575981,0.18377666,-7.3647146,6.6480346,-2.1779993,-3.187621,0.22896159
0.14,1.8681148,-2.3328524,3.8855546,0.4319568,-2.8713195,8.546425,0.6925513,-7.7418404,7.9432707,-2.7904787,-3.4676142,0.44266388
0.16,1.6226873,-2.4346824,3.533286,0.35190603,-2.810218,7.7343373,1.0265272,-8.280066,8.443829,-3.1973398,-3.2760332,0.57516575
0.18,1.5061222,-2.5395374,3.6046808,0.24342039,-2.8524008,7.80945,1.272805,-8.219845,9.060761,-3.309714,-3.5851772,1.2625642
0.19999999999999998,1.233498,-1.959704,3.4039133,0.6447252,-3.3079915,8.001378,1.1393627,-8.119526,9.294087,-3.289681,-3.4760575,1.0246531
0.21999999999999997,0.87696946,-2.1835124,3.111303,0.292398,-3.3275104,7.7293386,1.3794243,-8.536419,9.380929,-3.3041573,-3.7121406,0.9997313
0.23999999999999996,0.7779156,-2.041672,3.1211607,0.27549753,-3.592833,7.8343563,1.4364461,-8.740595,9.796284,-3.3023884,-3.8279767,1.203602
0.25999999999999995,1.8371755,-3.0268211,3.0907364,-0.92686534,-2.3766737,7.956278,-2.3164475,-7.484208,10.513013,-2.3097565,-3.900762,0.5122249
0.27999999999999997,0.91403663,-2.5432806,3.4783409,-1.060978,-2.4914038,7.5929666,-2.3537512,-7.4080043,10.500182,-1.7061405,-5.0697193,1.6269844
0.3,3.5884461,-8.429873,8.444671,4.8990026,-8.957695,6.2834334,-0.7626643,-17.532726,10.521271,-1.5508804,-2.724457,2.8117251
0.32,4.4992027,-3.4837658,4.944174,0.29289243,-3.9009333,6.9815187,-3.1276164,-10.573803,10.330884,-3.0107615,-5.422532,1.0466979
0.34,4.4406033,-4.938946,5.886097,-0.55940557,-4.7319546,8.442527,-3.66722,-10.282636,12.162992,-2.2389042,-6.554676,0.2615825
0.36000000000000004,1.5238793,-2.712583,4.9776216,-0.5365946,-3.6909,8.983745,-2.9570951,-9.940528,11.308295,-2.6556237,-5.523333,0.20856893
0.38000000000000006,0.08673929,-2.4042974,3.7712276,-1.4582431,-2.6726131,6.851507,-1.9102443,-9.8398,9.913066,-3.0451968,-4.494848,2.4817042
0.4000000000000001,1.7435179,-2.7064924,4.448849,-1.3110039,-3.3237967,7.8422823,-1.4828753,-7.776888,10.291228,-3.3932397,-5.3588,1.7825682
0.4200000000000001,1.232423,-3.3650887,3.7791893,-0.94625646,-2.8086238,7.376484,-1.419534,-7.938628,10.994094,-2.5361412,-3.4564362,1.512787
