timestamp,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,raw_action_7,raw_action_8,raw_action_9,raw_action_10,raw_action_11
0.0,24.648909,-54.561165,28.212788,-7.130291,-5.0333123,58.792233,57.67598,-36.54133,31.507177,-8.570817,-17.608713,18.867867
0.02,8.743798,-5.9165716,27.06256,3.6908343,-7.4239173,50.55917,12.863891,-34.768963,28.95323,-13.6205,-20.47126,13.563711
0.04,7.1273847,-6.102269,22.48838,4.579562,-1.740426,37.41688,24.713863,-32.86413,15.571788,-11.403861,-12.416383,10.581014
0.06,5.652494,-4.765451,13.450224,2.7512774,-0.48974246,24.479149,18.90017,-26.235048,8.265777,-8.452176,-8.364623,7.9542766
0.08,5.4589977,-2.5537124,10.682016,2.6598277,0.36972415,19.827019,16.166504,-19.773579,5.9490476,-4.9073706,-4.771075,7.102246
0.1,5.149909,-2.3571496,9.441179,2.093298,0.50712293,17.231476,15.62884,-15.884147,4.9044447,-2.2809346,-2.9874249,5.5801673
0.12000000000000001,0.7898798,-1.9019266,4.824938,-0.8545185,-2.33083,7.988365,0.61605674,-4.7725887,5.7373323,-0.70274484,-4.7755904,3.2166753
0.14,0.58893234,-6.471648,3.7371635,-3.6274166,-0.40445304,5.8997316,10.801257,-6.4618134,9.712256,5.7564507,-6.8991685,6.2425427
0.16,4.4398556,-10.75316,4.276074,-5.907464,-2.3847842,8.732211,11.8962,-4.9794064,9.4256525,4.509615,-5.1265116,4.9415793
0.18,2.257621,-8.785446,4.55704,-4.6556783,-2.4368746,8.893329,9.610098,-5.5976796,7.907285,4.1314754,-4.675268,4.9579043
0.19999999999999998,2.2354202,-5.1537285,5.0227304,-2.1080844,-1.9009565,11.1850815,7.422489,-6.602512,8.0474825,0.3828768,-5.5966063,3.210437
0.21999999999999997,2.8310986,-5.654778,6.0129914,-2.0311754,-2.3363986,13.756517,8.696821,-8.408374,8.795144,-1.2618657,-6.3251925,4.0158362
0.23999999999999996,2.3041575,-3.4773881,8.042921,-0.52576196,-2.0251572,16.43478,8.285715,-10.612578,9.036515,-1.3899969,-7.7978973,4.84714
